# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 05:09:39 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN disposition:    Archive Disposition
# COLUMN disp_refname:   Archive Disposition Reference
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,disposition,disp_refname,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-333 b,K2-333,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,14.75928700000,0.00024300000,-0.00024000000,0,,,,,6.18000000,0.28000000,-0.25000000,0,0.55134362,0.02497997,-0.02230354,0,,,,,,,,,,,,,,,,,,826.00,14.00,-17.00,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5880.00,85.00,-82.00,0,1.220000,0.050000,-0.050000,0,1.060000,0.040000,-0.040000,0,0.0700,0.0700,-0.0700,0,[Fe/H],4.290000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m09.43s,136.7892752,+15d12m20.44s,15.2056765,343.99000000,5.23300000,-5.08000000,12.0730000,0.0920000,-0.0920000,10.5960000,0.0240000,-0.0240000,11.9866000,0.0001940,-0.0001940,2021-08-23,2021-08,2021-08-23
K2-333 b,K2-333,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,14.75985900000,0.00003000000,-0.00003000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6070.00,190.00,-190.00,0,1.186000,0.024000,-0.024000,0,,,,,,,,,,4.318000,0.043000,-0.043000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m09.43s,136.7892752,+15d12m20.44s,15.2056765,343.99000000,5.23300000,-5.08000000,12.0730000,0.0920000,-0.0920000,10.5960000,0.0240000,-0.0240000,11.9866000,0.0001940,-0.0001940,2024-03-04,2023-03,2024-03-04
K2-333 b,K2-333,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,14.75959500000,,,0,,,,,5.30000000,,,0,0.47000000,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6070.00,190.00,-190.00,0,1.186000,0.024000,-0.024000,0,,,,,,,,,,4.318000,0.043000,-0.043000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m09.43s,136.7892752,+15d12m20.44s,15.2056765,343.99000000,5.23300000,-5.08000000,12.0730000,0.0920000,-0.0920000,10.5960000,0.0240000,-0.0240000,11.9866000,0.0001940,-0.0001940,2019-02-26,2018-07,2019-02-26
K2-333 b,K2-333,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,14.75650149447,0.00168766210,-0.00168766210,0,,,,,5.73956170,0.92701950,-0.92701950,0,0.51205028,0.08270328,-0.08270328,0,,,,,,,,,,,,,,102.1266,,,0,810.78,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5790.70,105.00,-105.00,0,1.201740,0.054171,-0.054171,0,,,,,,,,,,4.300000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h07m09.43s,136.7892752,+15d12m20.44s,15.2056765,343.99000000,5.23300000,-5.08000000,12.0730000,0.0920000,-0.0920000,10.5960000,0.0240000,-0.0240000,11.9866000,0.0001940,-0.0001940,2024-02-05,2017-07,2024-02-05
K2-334 b,K2-334,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,5.11383503556,0.00002269801,-0.00002269801,0,,,,,5.67086336,1.16604640,-1.16604640,0,0.50592141,0.10402787,-0.10402787,0,,,,,,,,,,,,,,832.2294,,,0,1369.87,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,6315.70,140.90,-140.90,0,1.508760,0.078616,-0.078616,0,,,,,,,,,,4.170000,0.090000,-0.090000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h05m57.46s,136.4894259,+16d19m31.85s,16.3255146,371.82300000,6.52800000,-6.31000000,11.8420000,0.0280000,-0.0280000,10.2340000,0.0230000,-0.0230000,11.3479000,0.0006050,-0.0006050,2024-12-10,2017-07,2024-12-10
K2-334 b,K2-334,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,5.11398100000,0.00006100000,-0.00006200000,0,,,,,5.65000000,0.36000000,-0.28000000,0,0.50406011,0.03211710,-0.02497997,0,,,,,,,,,,,,,,,,,,1380.00,34.00,-30.00,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,6502.00,132.00,-130.00,0,1.490000,0.070000,-0.060000,0,1.360000,0.050000,-0.050000,0,0.1700,0.1000,-0.1000,0,[Fe/H],4.220000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h05m57.46s,136.4894259,+16d19m31.85s,16.3255146,371.82300000,6.52800000,-6.31000000,11.8420000,0.0280000,-0.0280000,10.2340000,0.0230000,-0.0230000,11.3479000,0.0006050,-0.0006050,2021-08-23,2021-08,2021-08-23
K2-334 b,K2-334,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,5.11384280000,0.00000510000,-0.00000510000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6890.00,340.00,-340.00,0,1.409000,0.036000,-0.036000,0,,,,,,,,,,4.274000,0.041000,-0.041000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h05m57.46s,136.4894259,+16d19m31.85s,16.3255146,371.82300000,6.52800000,-6.31000000,11.8420000,0.0280000,-0.0280000,10.2340000,0.0230000,-0.0230000,11.3479000,0.0006050,-0.0006050,2024-03-04,2023-03,2024-03-04
K2-334 b,K2-334,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,5.11382300000,,,0,,,,,5.00000000,,,0,0.40000000,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=YU_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...22Y/abstract target=ref>Yu et al. 2018</a>,,6890.00,340.00,-340.00,0,1.409000,0.036000,-0.036000,0,,,,,,,,,,4.274000,0.041000,-0.041000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h05m57.46s,136.4894259,+16d19m31.85s,16.3255146,371.82300000,6.52800000,-6.31000000,11.8420000,0.0280000,-0.0280000,10.2340000,0.0230000,-0.0230000,11.3479000,0.0006050,-0.0006050,2019-02-26,2018-07,2019-02-26
K2-335 b,K2-335,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,12.28234300000,0.00165600000,-0.00184100000,0,,,,,2.52633631,0.38127173,-0.37925118,0,0.23000000,0.03000000,-0.03000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5985.00,50.00,-50.00,0,1.410373,0.183302,-0.194302,0,,,,,0.0800,0.0800,-0.0800,0,[Fe/H],4.140000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h37m33.52s,129.3896679,+16d31m19.43s,16.5220648,557.99300000,17.63300000,-16.60200000,12.5560000,0.1140000,-0.1140000,11.2810000,0.0200000,-0.0200000,12.4741000,0.0001930,-0.0001930,2018-02-15,2018-03,2018-02-15
K2-335 b,K2-335,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,12.28100000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6272.00,131.28,-130.61,0,1.334710,0.075325,-0.068404,0,1.220000,0.184818,-0.184719,0,,,,,,4.273650,0.115999,-0.065909,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h37m33.52s,129.3896679,+16d31m19.43s,16.5220648,557.99300000,17.63300000,-16.60200000,12.5560000,0.1140000,-0.1140000,11.2810000,0.0200000,-0.0200000,12.4741000,0.0001930,-0.0001930,2016-07-18,2016-10,2016-07-18
K2-335 b,K2-335,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,12.28120000000,0.00170000000,-0.00150000000,0,,,,,2.47000000,0.20000000,-0.40000000,0,0.22000000,0.02000000,-0.04000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,1.323000,0.077000,-0.142000,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h37m33.52s,129.3896679,+16d31m19.43s,16.5220648,557.99300000,17.63300000,-16.60200000,12.5560000,0.1140000,-0.1140000,11.2810000,0.0200000,-0.0200000,12.4741000,0.0001930,-0.0001930,2019-09-05,2019-09,2019-09-05
K2-335 b,K2-335,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,12.28321100000,0.00005100000,-0.00005100000,0,,,,,2.21000000,0.18000000,-0.14000000,0,0.19716333,0.01605855,-0.01248998,0,,,,,,,,,,,,,,,,,,949.00,21.00,-26.00,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,6222.00,96.00,-91.00,0,1.330000,0.070000,-0.060000,0,1.230000,0.040000,-0.040000,0,0.1000,0.0500,-0.0500,0,[Fe/H],4.280000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h37m33.52s,129.3896679,+16d31m19.43s,16.5220648,557.99300000,17.63300000,-16.60200000,12.5560000,0.1140000,-0.1140000,11.2810000,0.0200000,-0.0200000,12.4741000,0.0001930,-0.0001930,2021-08-23,2021-08,2021-08-23
K2-336 b,K2-336,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,21.19178800000,0.00327500000,-0.00298300000,0,,,,,1.31724610,0.15611896,-0.10299502,0,0.12000000,0.01000000,-0.01000000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=MAYO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..136M/abstract target=ref>Mayo et al. 2018</a>,,5277.00,50.00,-50.00,0,0.782112,0.042860,-0.027647,0,,,,,-0.2000,0.0800,-0.0800,0,[Fe/H],4.540000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h55m21.17s,133.8382032,+16d47m38.64s,16.7940663,239.28900000,2.71000000,-2.65200000,12.8030000,0.1140000,-0.1140000,10.7960000,0.0190000,-0.0190000,12.5114000,0.0001830,-0.0001830,2018-02-15,2018-03,2018-02-15
K2-336 b,K2-336,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,21.19473300000,0.00010800000,-0.00010700000,0,,,,,1.22000000,0.09000000,-0.05000000,0,0.10884130,0.00802928,-0.00446071,0,,,,,,,,,,,,,,,,,,569.00,15.00,-22.00,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5424.00,192.00,-144.00,0,0.800000,0.010000,-0.010000,0,0.860000,0.030000,-0.050000,0,-0.1700,0.1600,-0.2000,0,[Fe/H],4.560000,0.020000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h55m21.17s,133.8382032,+16d47m38.64s,16.7940663,239.28900000,2.71000000,-2.65200000,12.8030000,0.1140000,-0.1140000,10.7960000,0.0190000,-0.0190000,12.5114000,0.0001830,-0.0001830,2021-08-23,2021-08,2021-08-23
K2-336 b,K2-336,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,21.19900000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5296.77,138.30,-160.42,0,0.797924,0.061072,-0.045295,0,0.910000,0.109442,-0.116983,0,-0.2060,0.0229,-0.0229,0,[M/H],4.593190,0.088403,-0.097313,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h55m21.17s,133.8382032,+16d47m38.64s,16.7940663,239.28900000,2.71000000,-2.65200000,12.8030000,0.1140000,-0.1140000,10.7960000,0.0190000,-0.0190000,12.5114000,0.0001830,-0.0001830,2016-07-18,2016-10,2016-07-18
K2-336 b,K2-336,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,21.19760000000,0.00480000000,-0.00580000000,0,,,,,1.33000000,0.13000000,-0.29000000,0,0.11900000,0.01200000,-0.02600000,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.774700,0.006400,-0.010100,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h55m21.17s,133.8382032,+16d47m38.64s,16.7940663,239.28900000,2.71000000,-2.65200000,12.8030000,0.1140000,-0.1140000,10.7960000,0.0190000,-0.0190000,12.5114000,0.0001830,-0.0001830,2019-09-05,2019-09,2019-09-05
K2-337 b,K2-337,1,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,16.27356300000,0.00005400000,-0.00005300000,0,,,,,2.62000000,0.19000000,-0.14000000,0,0.23374115,0.01695069,-0.01248998,0,,,,,,,,,,,,,,,,,,850.00,19.00,-18.00,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5869.00,88.00,-81.00,0,1.320000,0.060000,-0.060000,0,0.940000,0.040000,-0.030000,0,-0.2700,0.0600,-0.0600,0,[Fe/H],4.170000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h31m02.67s,127.7611370,+16d54m01.69s,16.9004702,421.63600000,10.78300000,-10.26800000,12.3850000,0.0690000,-0.0690000,10.8040000,0.0180000,-0.0180000,12.2299000,0.0001790,-0.0001790,2021-08-23,2021-08,2021-08-23
K2-337 b,K2-337,0,CONFIRMED,de Leon et al. 2021,1,1,Transit,2021,K2,Published Candidate,0,<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>,16.27100000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5940.00,119.89,-133.32,0,1.258630,0.090593,-0.041392,0,1.080000,0.153665,-0.122064,0,,,,,,4.271690,0.078337,-0.084521,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h31m02.67s,127.7611370,+16d54m01.69s,16.9004702,421.63600000,10.78300000,-10.26800000,12.3850000,0.0690000,-0.0690000,10.8040000,0.0180000,-0.0180000,12.2299000,0.0001790,-0.0001790,2016-07-18,2016-10,2016-07-18
